<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20180815,000000,1194.3000000,1196.3000000,1167.1000000,1180.9000000,371693
20180816,000000,1180.9000000,1189.0000000,1178.5000000,1183.6000000,284103
20180817,000000,1183.5000000,1192.0000000,1180.2000000,1191.8000000,194417
20180819,000000,1190.4000000,1193.4000000,1189.6000000,1192.5000000,34379
20180820,000000,1192.5000000,1202.3000000,1191.4000000,1201.5000000,189911
20180821,000000,1201.5000000,1204.6000000,1194.7000000,1202.5000000,184013
20180822,000000,1202.4000000,1208.4000000,1196.6000000,1198.2000000,229634
20180823,000000,1198.2000000,1199.4000000,1189.5000000,1194.4000000,212731
20180824,000000,1194.5000000,1215.4000000,1193.8000000,1212.3000000,245037
20180826,000000,1214.5000000,1214.7000000,1209.7000000,1212.9000000,39461
20180827,000000,1212.8000000,1218.9000000,1209.3000000,1215.8000000,194421
20180828,000000,1215.8000000,1220.7000000,1205.8000000,1210.7000000,243116
20180829,000000,1210.7000000,1214.0000000,1207.4000000,1209.7000000,223321
20180830,000000,1209.6000000,1212.8000000,1202.1000000,1210.6000000,276607
20180831,000000,1210.6000000,1214.9000000,1204.1000000,1206.9000000,221056
20180902,000000,1206.3000000,1206.7000000,1201.2000000,1205.4000000,36614
20180903,000000,1205.4000000,1209.7000000,1204.3000000,1205.4000000,109397
20180904,000000,1205.3000000,1206.8000000,1195.1000000,1198.9000000,275510
20180905,000000,1198.9000000,1205.6000000,1197.2000000,1202.8000000,201654
20180906,000000,1202.8000000,1212.7000000,1200.5000000,1207.0000000,244322
20180907,000000,1206.9000000,1207.8000000,1198.7000000,1201.8000000,226538
20180909,000000,1200.7000000,1202.1000000,1197.6000000,1198.3000000,37723
20180910,000000,1198.3000000,1203.8000000,1196.2000000,1199.0000000,190300
20180911,000000,1199.0000000,1204.8000000,1192.7000000,1198.8000000,256132
20180912,000000,1198.7000000,1213.9000000,1197.8000000,1209.7000000,281746
20180913,000000,1209.6000000,1218.0000000,1205.0000000,1210.4000000,279096
20180914,000000,1210.4000000,1213.8000000,1197.7000000,1198.3000000,239999
20180916,000000,1199.8000000,1200.5000000,1197.5000000,1199.6000000,30897
20180917,000000,1199.6000000,1209.7000000,1198.9000000,1202.9000000,207528
20180918,000000,1202.9000000,1208.2000000,1200.3000000,1206.7000000,208235
20180919,000000,1206.7000000,1211.4000000,1205.7000000,1210.4000000,219656
20180920,000000,1210.4000000,1214.9000000,1205.1000000,1213.9000000,228870
20180921,000000,1213.9000000,1215.8000000,1196.0000000,1203.3000000,293993
20180923,000000,1204.0000000,1204.3000000,1200.1000000,1201.2000000,16805
20180924,000000,1201.3000000,1208.8000000,1198.6000000,1203.0000000,205148
20180925,000000,1202.9000000,1207.9000000,1202.6000000,1206.4000000,177372
20180926,000000,1206.4000000,1206.9000000,1194.6000000,1202.1000000,312526
20180927,000000,1202.1000000,1202.4000000,1185.6000000,1187.1000000,322813
20180928,000000,1187.1000000,1198.0000000,1184.3000000,1196.2000000,266392
20180930,000000,1196.1000000,1196.5000000,1191.6000000,1192.1000000,26813
20181001,000000,1192.0000000,1197.2000000,1188.1000000,1196.3000000,208871
20181002,000000,1196.3000000,1212.3000000,1192.6000000,1209.9000000,358201
20181003,000000,1210.0000000,1210.4000000,1199.6000000,1200.3000000,232190
20181004,000000,1200.2000000,1210.7000000,1199.8000000,1202.1000000,255855
20181005,000000,1202.1000000,1209.8000000,1200.9000000,1206.7000000,221824
20181007,000000,1206.7000000,1208.0000000,1198.8000000,1200.5000000,46179
20181008,000000,1200.4000000,1200.8000000,1186.0000000,1194.8000000,290148
20181009,000000,1194.8000000,1195.1000000,1186.6000000,1192.9000000,221057
20181010,000000,1192.9000000,1198.6000000,1188.5000000,1196.4000000,258812
20181011,000000,1196.5000000,1230.0000000,1195.2000000,1223.4000000,488731
20181012,000000,1223.3000000,1227.5000000,1219.3000000,1221.6000000,254180
20181014,000000,1221.2000000,1225.9000000,1220.4000000,1225.5000000,24346
20181015,000000,1225.5000000,1236.9000000,1224.7000000,1229.4000000,279023
20181016,000000,1229.3000000,1235.9000000,1224.8000000,1225.3000000,236215
20181017,000000,1225.3000000,1232.9000000,1223.7000000,1226.7000000,219780
20181018,000000,1226.7000000,1233.6000000,1221.7000000,1230.5000000,237740
20181019,000000,1230.5000000,1234.1000000,1226.2000000,1230.0000000,163052
20181021,000000,1230.5000000,1232.6000000,1229.3000000,1230.6000000,25194
20181022,000000,1230.6000000,1231.2000000,1222.8000000,1226.8000000,153882
20181023,000000,1226.9000000,1243.0000000,1226.6000000,1234.8000000,279132
20181024,000000,1234.7000000,1240.8000000,1228.3000000,1239.7000000,209360
20181025,000000,1239.7000000,1242.0000000,1230.5000000,1234.2000000,229833
20181026,000000,1234.2000000,1246.0000000,1233.0000000,1235.4000000,271955
20181028,000000,1236.4000000,1237.6000000,1234.0000000,1235.2000000,26640
20181029,000000,1235.3000000,1236.2000000,1226.1000000,1229.5000000,215163
20181030,000000,1229.6000000,1230.5000000,1216.5000000,1218.2000000,222241
20181031,000000,1218.2000000,1220.3000000,1213.4000000,1219.7000000,205230
20181101,000000,1219.7000000,1239.3000000,1218.9000000,1234.9000000,283255
20181102,000000,1234.9000000,1238.4000000,1231.3000000,1234.6000000,208607
20181104,000000,1234.5000000,1236.8000000,1232.7000000,1233.2000000,20131
20181105,000000,1233.2000000,1236.1000000,1228.4000000,1231.6000000,143000
20181106,000000,1231.6000000,1237.8000000,1224.2000000,1230.2000000,226393
20181107,000000,1230.2000000,1238.4000000,1223.5000000,1225.4000000,195853
20181108,000000,1225.4000000,1228.5000000,1218.6000000,1220.7000000,200615
20181109,000000,1220.8000000,1222.5000000,1207.2000000,1210.3000000,230864
20181111,000000,1210.3000000,1212.0000000,1208.3000000,1208.8000000,25512
20181112,000000,1208.8000000,1209.3000000,1200.6000000,1204.5000000,171334
20181113,000000,1204.5000000,1205.3000000,1196.6000000,1202.5000000,208198
20181114,000000,1202.4000000,1217.2000000,1198.1000000,1211.8000000,248872
20181115,000000,1211.9000000,1217.8000000,1207.1000000,1215.2000000,224744
20181116,000000,1215.2000000,1226.0000000,1214.6000000,1222.0000000,188065
20181118,000000,1223.1000000,1224.2000000,1218.5000000,1218.8000000,22470
20181119,000000,1218.8000000,1226.5000000,1218.7000000,1223.3000000,157401
20181120,000000,1223.3000000,1229.5000000,1220.1000000,1221.9000000,212220
20181121,000000,1221.8000000,1230.9000000,1221.5000000,1227.9000000,174744
20181122,000000,1227.9000000,1229.7000000,1226.8000000,1228.1000000,68539
20181123,000000,1228.0000000,1228.2000000,1220.3000000,1223.4000000,106627
20181125,000000,1223.9000000,1226.5000000,1222.6000000,1226.1000000,22879
20181126,000000,1226.1000000,1228.6000000,1220.5000000,1222.0000000,131057
20181127,000000,1222.0000000,1225.2000000,1211.4000000,1212.3000000,198674
20181128,000000,1212.3000000,1227.7000000,1210.5000000,1225.3000000,140743
20181129,000000,1225.5000000,1231.1000000,1221.1000000,1229.9000000,29794
20181130,000000,1229.9000000,1230.3000000,1221.8000000,1227.8000000,139083
20181202,000000,1227.8000000,1233.5000000,1226.6000000,1232.1000000,33204
20181203,000000,1232.2000000,1243.3000000,1231.4000000,1242.8000000,237624
20181204,000000,1242.8000000,1247.5000000,1239.4000000,1240.5000000,197676
20181205,000000,1240.5000000,1246.3000000,1238.7000000,1245.3000000,107716
20181206,000000,1245.3000000,1249.9000000,1240.0000000,1244.7000000,220790
20181207,000000,1244.8000000,1255.8000000,1243.3000000,1254.0000000,191261
20181209,000000,1255.6000000,1256.6000000,1253.2000000,1254.7000000,28958
20181210,000000,1254.7000000,1255.6000000,1246.9000000,1252.5000000,173099
20181211,000000,1252.6000000,1255.1000000,1245.8000000,1249.1000000,169107
20181212,000000,1249.0000000,1252.6000000,1247.1000000,1249.6000000,132818
20181213,000000,1249.6000000,1251.5000000,1244.4000000,1245.3000000,146430
20181214,000000,1245.3000000,1245.3000000,1236.5000000,1242.3000000,165223
20181216,000000,1242.8000000,1242.9000000,1239.4000000,1240.5000000,15352
20181217,000000,1240.5000000,1253.0000000,1240.0000000,1251.5000000,158891
20181218,000000,1251.4000000,1255.3000000,1249.0000000,1254.4000000,153758
20181219,000000,1254.4000000,1262.2000000,1245.3000000,1248.4000000,259547
20181220,000000,1248.4000000,1270.3000000,1248.3000000,1262.7000000,286294
20181221,000000,1262.7000000,1266.2000000,1257.1000000,1259.1000000,174287
20181223,000000,1260.7000000,1267.6000000,1260.0000000,1266.7000000,23148
20181224,000000,1266.7000000,1273.9000000,1262.1000000,1272.5000000,103298
20181225,000000,1273.5000000,1276.9000000,1267.5000000,1276.2000000,33617
20181226,000000,1276.1000000,1282.3000000,1267.4000000,1271.3000000,189757
20181227,000000,1271.3000000,1281.6000000,1269.1000000,1280.8000000,189926
20181228,000000,1280.9000000,1284.7000000,1278.2000000,1283.4000000,129476
20181230,000000,1283.0000000,1283.5000000,1279.7000000,1281.3000000,12337
20181231,000000,1281.2000000,1286.5000000,1280.2000000,1284.7000000,87701
20190101,000000,1285.0000000,1288.6000000,1280.8000000,1288.4000000,31218
20190102,000000,1288.4000000,1292.4000000,1280.6000000,1291.9000000,215591
20190103,000000,1292.0000000,1300.4000000,1286.4000000,1297.2000000,222511
20190104,000000,1297.2000000,1297.5000000,1278.1000000,1286.2000000,242137
20190106,000000,1287.0000000,1293.1000000,1284.1000000,1292.8000000,35745
20190107,000000,1292.8000000,1297.0000000,1282.8000000,1284.1000000,187207
20190108,000000,1284.0000000,1288.4000000,1280.2000000,1283.4000000,168219
20190109,000000,1283.4000000,1298.0000000,1280.9000000,1297.1000000,219399
20190110,000000,1297.1000000,1297.9000000,1286.7000000,1294.4000000,192633
20190111,000000,1294.4000000,1295.7000000,1287.2000000,1287.9000000,137558
20190113,000000,1288.0000000,1293.0000000,1287.7000000,1291.9000000,31581
20190114,000000,1292.0000000,1296.6000000,1288.6000000,1291.1000000,169183
20190115,000000,1291.1000000,1294.8000000,1286.5000000,1291.4000000,204345
20190116,000000,1291.5000000,1295.4000000,1287.6000000,1292.2000000,160606
20190117,000000,1292.2000000,1294.8000000,1288.3000000,1290.7000000,168292
20190118,000000,1290.7000000,1291.8000000,1280.1000000,1281.3000000,177572
20190120,000000,1280.7000000,1283.0000000,1280.4000000,1280.8000000,19268
20190121,000000,1280.8000000,1282.8000000,1276.0000000,1278.5000000,86804
20190122,000000,1278.5000000,1285.1000000,1277.6000000,1283.5000000,159021
20190123,000000,1283.5000000,1286.0000000,1277.7000000,1280.7000000,165980
20190124,000000,1280.7000000,1283.0000000,1275.3000000,1281.2000000,172853
20190125,000000,1281.2000000,1303.4000000,1280.7000000,1302.5000000,238278
20190127,000000,1302.3000000,1303.7000000,1298.7000000,1301.7000000,31053
20190128,000000,1301.7000000,1303.6000000,1296.5000000,1303.1000000,144669
20190129,000000,1303.1000000,1314.0000000,1303.1000000,1313.9000000,117626
20190130,000000,1313.9000000,1325.8000000,1308.1000000,1324.6000000,34430
20190131,000000,1324.6000000,1331.1000000,1322.1000000,1322.6000000,208068
20190201,000000,1322.5000000,1328.2000000,1320.6000000,1322.0000000,165234
20190203,000000,1322.6000000,1323.6000000,1316.6000000,1317.1000000,19588
20190204,000000,1317.1000000,1319.6000000,1312.7000000,1319.4000000,138987
20190205,000000,1319.3000000,1321.0000000,1314.8000000,1318.0000000,120127
20190206,000000,1318.1000000,1319.7000000,1306.4000000,1307.8000000,142382
20190207,000000,1307.7000000,1315.8000000,1307.1000000,1313.4000000,145523
20190208,000000,1313.3000000,1319.5000000,1311.5000000,1318.2000000,112611
20190210,000000,1318.1000000,1318.7000000,1314.3000000,1314.6000000,18524
20190211,000000,1314.7000000,1316.0000000,1307.1000000,1312.3000000,144063
20190212,000000,1312.3000000,1318.3000000,1311.6000000,1316.8000000,140566
20190213,000000,1316.8000000,1321.7000000,1308.1000000,1312.0000000,203657
20190214,000000,1312.0000000,1317.4000000,1304.7000000,1315.3000000,210546
20190215,000000,1315.2000000,1325.8000000,1315.2000000,1325.0000000,175038
20190217,000000,1325.0000000,1328.5000000,1323.8000000,1325.8000000,27344
20190218,000000,1325.9000000,1330.8000000,1324.4000000,1327.1000000,84285
20190219,000000,1327.2000000,1349.8000000,1325.9000000,1345.5000000,242041
20190220,000000,1345.4000000,1349.4000000,1339.8000000,1341.6000000,220779
20190221,000000,1341.7000000,1343.3000000,1323.3000000,1328.1000000,269224
20190222,000000,1328.1000000,1335.6000000,1323.8000000,1330.7000000,203074
20190224,000000,1331.9000000,1334.1000000,1329.3000000,1332.8000000,27307
20190225,000000,1332.7000000,1334.9000000,1327.3000000,1330.7000000,167448
20190226,000000,1330.7000000,1332.0000000,1325.5000000,1329.5000000,158506
20190227,000000,1329.5000000,1330.8000000,1318.4000000,1319.8000000,174180
20190228,000000,1319.8000000,1328.9000000,1312.6000000,1312.9000000,235910
20190301,000000,1312.8000000,1313.5000000,1291.3000000,1294.5000000,278520
20190303,000000,1294.4000000,1298.1000000,1294.4000000,1295.2000000,28477
20190304,000000,1295.1000000,1295.8000000,1283.8000000,1289.2000000,243719
20190305,000000,1289.2000000,1290.3000000,1282.0000000,1289.2000000,194535
20190306,000000,1289.2000000,1291.8000000,1284.3000000,1284.9000000,175302
20190307,000000,1284.8000000,1291.1000000,1280.8000000,1291.0000000,203490
20190308,000000,1291.1000000,1301.3000000,1290.2000000,1298.6000000,222075
20190310,000000,1298.2000000,1298.7000000,1295.7000000,1297.6000000,22007
20190311,000000,1297.6000000,1299.2000000,1290.6000000,1296.7000000,148199
20190312,000000,1296.8000000,1305.8000000,1294.3000000,1304.8000000,166470
20190313,000000,1304.9000000,1311.6000000,1302.6000000,1303.0000000,168398
20190314,000000,1303.0000000,1304.6000000,1292.5000000,1297.7000000,215293
20190315,000000,1297.8000000,1306.3000000,1297.4000000,1302.3000000,156995
20190317,000000,1302.0000000,1302.5000000,1298.0000000,1299.5000000,23056
20190318,000000,1299.5000000,1307.7000000,1298.2000000,1307.6000000,156054
20190319,000000,1307.5000000,1310.8000000,1303.4000000,1304.6000000,178161
20190320,000000,1304.6000000,1319.0000000,1298.1000000,1318.7000000,326468
20190321,000000,1318.7000000,1320.2000000,1302.8000000,1307.9000000,271601
20190322,000000,1307.8000000,1314.7000000,1307.0000000,1313.4000000,185412
20190324,000000,1313.3000000,1316.1000000,1310.6000000,1315.4000000,26457
20190325,000000,1315.5000000,1324.5000000,1314.6000000,1319.4000000,200812
20190326,000000,1319.5000000,1319.5000000,1312.1000000,1314.4000000,202110
20190327,000000,1314.4000000,1318.8000000,1306.2000000,1309.6000000,125953
20190328,000000,1309.6000000,1311.1000000,1287.7000000,1293.5000000,48617
20190329,000000,1293.6000000,1304.6000000,1291.3000000,1297.0000000,226055
20190331,000000,1297.2000000,1298.5000000,1294.8000000,1297.6000000,29960
20190401,000000,1297.5000000,1301.7000000,1289.7000000,1290.4000000,206749
20190402,000000,1290.3000000,1297.7000000,1289.5000000,1297.4000000,182717
20190403,000000,1297.4000000,1299.0000000,1292.7000000,1297.0000000,152946
20190404,000000,1297.0000000,1298.7000000,1284.9000000,1293.6000000,244094
20190405,000000,1293.6000000,1297.4000000,1288.3000000,1295.9000000,200651
20190407,000000,1295.8000000,1301.0000000,1295.5000000,1300.4000000,34102
20190408,000000,1300.4000000,1307.9000000,1300.0000000,1303.3000000,183448
20190409,000000,1303.3000000,1310.4000000,1301.1000000,1306.4000000,180290
20190410,000000,1306.4000000,1314.7000000,1304.7000000,1310.9000000,215232
20190411,000000,1310.9000000,1312.0000000,1292.9000000,1296.0000000,300709
20190412,000000,1296.0000000,1299.1000000,1293.2000000,1293.5000000,157967
20190414,000000,1294.0000000,1295.2000000,1289.8000000,1292.0000000,34325
20190415,000000,1292.0000000,1293.1000000,1285.3000000,1287.6000000,176399
20190416,000000,1287.6000000,1290.3000000,1275.5000000,1279.8000000,305021
20190417,000000,1279.8000000,1282.1000000,1273.6000000,1274.1000000,206795
20190418,000000,1274.0000000,1279.7000000,1273.0000000,1277.9000000,187220
20190421,000000,1278.0000000,1281.9000000,1277.4000000,1281.2000000,28131
20190422,000000,1281.2000000,1281.8000000,1275.5000000,1276.3000000,128469
20190423,000000,1276.2000000,1276.8000000,1267.9000000,1271.8000000,252267
20190424,000000,1271.8000000,1280.7000000,1271.1000000,1277.5000000,233363
20190425,000000,1277.5000000,1284.8000000,1276.6000000,1282.1000000,227445
20190426,000000,1282.1000000,1290.9000000,1276.0000000,1288.4000000,238096
20190428,000000,1289.0000000,1289.1000000,1286.9000000,1287.4000000,19150
20190429,000000,1287.3000000,1287.6000000,1279.9000000,1285.4000000,201078
20190430,000000,1285.4000000,1288.2000000,1281.0000000,1281.6000000,225460
20190501,000000,1281.7000000,1289.4000000,1273.8000000,1275.8000000,269540
20190502,000000,1275.8000000,1275.9000000,1267.3000000,1272.9000000,234699
20190503,000000,1272.9000000,1283.9000000,1269.0000000,1280.2000000,247150
20190505,000000,1281.8000000,1287.4000000,1281.8000000,1283.7000000,58355
20190506,000000,1283.7000000,1285.3000000,1278.1000000,1283.9000000,198840
20190507,000000,1284.0000000,1288.4000000,1279.1000000,1288.3000000,228191
20190508,000000,1288.2000000,1292.8000000,1280.2000000,1283.0000000,266608
20190509,000000,1283.1000000,1289.2000000,1280.9000000,1287.4000000,273850
20190510,000000,1287.4000000,1290.3000000,1284.0000000,1286.8000000,162005
20190512,000000,1288.3000000,1289.2000000,1283.5000000,1284.8000000,30695
20190513,000000,1284.8000000,1304.2000000,1282.4000000,1300.2000000,337884
20190514,000000,1300.1000000,1300.8000000,1294.3000000,1295.7000000,187828
20190515,000000,1295.7000000,1301.7000000,1293.6000000,1296.9000000,222151
20190516,000000,1297.0000000,1299.3000000,1284.2000000,1286.6000000,245537
20190517,000000,1286.6000000,1289.0000000,1274.6000000,1277.4000000,217420
20190519,000000,1277.6000000,1278.7000000,1275.6000000,1276.2000000,24850
20190520,000000,1276.2000000,1278.8000000,1273.3000000,1275.2000000,164249
20190521,000000,1275.2000000,1276.2000000,1269.0000000,1273.3000000,174036
20190522,000000,1273.4000000,1277.1000000,1272.0000000,1272.5000000,154320
20190523,000000,1272.5000000,1287.1000000,1272.2000000,1283.2000000,269948
20190524,000000,1283.3000000,1284.7000000,1280.1000000,1284.3000000,139915
20190526,000000,1283.5000000,1286.9000000,1283.2000000,1286.2000000,17535
20190527,000000,1286.3000000,1286.6000000,1281.4000000,1281.8000000,46643
20190528,000000,1281.8000000,1284.4000000,1275.1000000,1280.7000000,172287
20190529,000000,1280.7000000,1285.2000000,1276.2000000,1276.5000000,105436
20190530,000000,1277.0000000,1297.8000000,1273.9000000,1297.3000000,51572
20190531,000000,1297.3000000,1311.9000000,1296.5000000,1310.2000000,276916
20190602,000000,1312.5000000,1317.8000000,1310.9000000,1317.5000000,43777
20190603,000000,1317.5000000,1333.0000000,1314.2000000,1327.9000000,332845
20190604,000000,1328.0000000,1334.1000000,1324.7000000,1330.4000000,289970
20190605,000000,1330.4000000,1348.9000000,1330.4000000,1335.0000000,389488
20190606,000000,1335.0000000,1344.2000000,1334.5000000,1337.1000000,134378
20190607,000000,1337.1000000,1352.7000000,1334.3000000,1344.9000000,278246
20190609,000000,1341.2000000,1341.7000000,1331.8000000,1332.1000000,53173
20190610,000000,1332.1000000,1334.1000000,1329.0000000,1332.7000000,183315
20190611,000000,1332.7000000,1337.5000000,1323.6000000,1336.2000000,206365
20190612,000000,1336.1000000,1342.3000000,1333.6000000,1338.3000000,222667
20190613,000000,1338.4000000,1351.7000000,1337.3000000,1348.8000000,197228
20190614,000000,1348.8000000,1362.2000000,1341.4000000,1345.3000000,301680
20190616,000000,1345.5000000,1347.1000000,1339.8000000,1344.8000000,39454
20190617,000000,1344.8000000,1347.0000000,1336.6000000,1345.4000000,209251
20190618,000000,1345.4000000,1358.5000000,1342.7000000,1349.1000000,345743
20190619,000000,1349.1000000,1397.7000000,1344.8000000,1382.3000000,391261
20190620,000000,1382.4000000,1415.4000000,1381.5000000,1407.5000000,477680
20190621,000000,1407.6000000,1409.8000000,1386.1000000,1403.0000000,382955
20190623,000000,1403.9000000,1414.8000000,1403.6000000,1406.0000000,77095
20190624,000000,1405.9000000,1442.9000000,1404.4000000,1439.5000000,395222
20190625,000000,1439.5000000,1439.8000000,1406.6000000,1412.1000000,574856
20190626,000000,1412.1000000,1418.9000000,1405.0000000,1409.5000000,369052
20190627,000000,1409.4000000,1427.8000000,1401.4000000,1422.3000000,329515
20190628,000000,1422.3000000,1424.8000000,1408.6000000,1412.5000000,220829
20190630,000000,1401.8000000,1401.9000000,1387.0000000,1395.3000000,76488
20190701,000000,1395.4000000,1399.4000000,1384.7000000,1393.4000000,328292
20190702,000000,1393.4000000,1441.0000000,1391.6000000,1429.8000000,425317
20190703,000000,1429.8000000,1431.6000000,1414.7000000,1421.6000000,299489
20190704,000000,1421.6000000,1426.8000000,1412.7000000,1420.0000000,126360
20190705,000000,1420.0000000,1420.8000000,1388.6000000,1401.2000000,375806
20190707,000000,1401.0000000,1404.0000000,1395.0000000,1401.8000000,41672
20190708,000000,1401.8000000,1409.9000000,1392.7000000,1398.1000000,254883
20190709,000000,1398.1000000,1402.4000000,1387.5000000,1395.3000000,246719
20190710,000000,1395.2000000,1429.4000000,1391.8000000,1426.4000000,420392
20190711,000000,1426.5000000,1427.1000000,1402.7000000,1409.4000000,307044
20190712,000000,1409.3000000,1418.9000000,1404.5000000,1417.8000000,213837
20190714,000000,1417.7000000,1421.6000000,1411.2000000,1413.2000000,44503
20190715,000000,1413.3000000,1420.0000000,1409.3000000,1415.7000000,208112
20190716,000000,1415.8000000,1418.0000000,1402.2000000,1406.5000000,301273
20190717,000000,1406.6000000,1431.9000000,1401.3000000,1424.5000000,357939
20190718,000000,1424.4000000,1454.4000000,1415.6000000,1443.5000000,463632
20190719,000000,1443.5000000,1445.3000000,1421.1000000,1426.5000000,393361
20190721,000000,1428.5000000,1429.6000000,1423.0000000,1428.4000000,42787
20190722,000000,1428.4000000,1430.8000000,1416.4000000,1417.1000000,242254
20190723,000000,1417.2000000,1431.4000000,1414.6000000,1420.5000000,306069
20190724,000000,1420.5000000,1430.0000000,1418.7000000,1422.4000000,262557
20190725,000000,1422.4000000,1434.1000000,1411.1000000,1415.7000000,385375
20190726,000000,1415.7000000,1424.8000000,1412.9000000,1418.5000000,211915
20190728,000000,1419.0000000,1424.1000000,1418.1000000,1419.9000000,18434
20190729,000000,1419.8000000,1428.0000000,1414.4000000,1424.9000000,127673
20190730,000000,1425.0000000,1444.4000000,1422.7000000,1441.5000000,44951
20190731,000000,1441.4000000,1447.0000000,1416.0000000,1421.3000000,357222
20190801,000000,1421.3000000,1461.9000000,1412.1000000,1444.6000000,523989
20190802,000000,1444.5000000,1460.2000000,1443.0000000,1452.5000000,356861
20190804,000000,1451.2000000,1468.3000000,1448.8000000,1465.3000000,113366
20190805,000000,1465.3000000,1486.8000000,1462.9000000,1475.0000000,499045
20190806,000000,1475.0000000,1502.3000000,1470.3000000,1496.9000000,363640
20190807,000000,1496.9000000,1522.7000000,1493.4000000,1512.9000000,554151
20190808,000000,1512.8000000,1521.3000000,1501.6000000,1518.0000000,350529
20190809,000000,1517.9000000,1519.8000000,1506.2000000,1508.0000000,259323
20190811,000000,1509.2000000,1512.9000000,1505.2000000,1508.0000000,30922
20190812,000000,1508.1000000,1531.5000000,1498.6000000,1527.2000000,355508
20190813,000000,1527.1000000,1546.1000000,1490.0000000,1508.6000000,485471
20190814,000000,1508.5000000,1534.9000000,1507.2000000,1531.4000000,452131
20190815,000000,1531.3000000,1538.6000000,1518.3000000,1532.3000000,396268
20190816,000000,1532.4000000,1532.8000000,1513.9000000,1523.6000000,254573
20190818,000000,1523.0000000,1523.6000000,1515.2000000,1519.4000000,49546
20190819,000000,1519.3000000,1520.0000000,1503.0000000,1505.2000000,262409
20190820,000000,1505.2000000,1518.8000000,1505.2000000,1513.2000000,230447
20190821,000000,1513.3000000,1517.6000000,1506.5000000,1509.4000000,234142
20190822,000000,1509.5000000,1514.4000000,1502.1000000,1504.6000000,256680
20190823,000000,1504.6000000,1540.3000000,1503.0000000,1536.9000000,368896
20190825,000000,1545.4000000,1565.0000000,1545.4000000,1553.1000000,113616
20190826,000000,1553.1000000,1554.3000000,1534.8000000,1537.3000000,317597
20190827,000000,1537.3000000,1554.5000000,1537.2000000,1544.9000000,357212
20190828,000000,1544.9000000,1556.6000000,1543.3000000,1552.4000000,296202
20190829,000000,1552.4000000,1559.8000000,1528.6000000,1534.8000000,434448
20190830,000000,1534.8000000,1541.9000000,1525.6000000,1529.2000000,263015
20190901,000000,1535.2000000,1544.5000000,1531.6000000,1534.5000000,44787
20190902,000000,1534.5000000,1540.5000000,1528.0000000,1533.2000000,125198
20190903,000000,1533.2000000,1559.2000000,1532.8000000,1551.3000000,408008
20190904,000000,1551.3000000,1566.2000000,1542.6000000,1553.2000000,406789
20190905,000000,1553.2000000,1558.9000000,1514.3000000,1526.5000000,541135
20190906,000000,1526.6000000,1536.2000000,1510.7000000,1515.0000000,462664
20190908,000000,1516.4000000,1520.7000000,1511.5000000,1517.6000000,49772
20190909,000000,1517.6000000,1523.8000000,1494.3000000,1497.8000000,332782
20190910,000000,1497.8000000,1509.1000000,1492.1000000,1498.8000000,341575
20190911,000000,1498.9000000,1506.3000000,1494.6000000,1503.6000000,300523
20190912,000000,1503.6000000,1532.2000000,1502.7000000,1505.4000000,419551
20190913,000000,1505.4000000,1516.6000000,1493.1000000,1495.7000000,325240
20190915,000000,1513.1000000,1519.7000000,1506.3000000,1511.9000000,95075
20190916,000000,1511.8000000,1514.7000000,1503.4000000,1505.5000000,282517
20190917,000000,1505.5000000,1515.0000000,1500.9000000,1510.1000000,297686
20190918,000000,1510.1000000,1519.5000000,1490.7000000,1502.7000000,368065
20190919,000000,1502.8000000,1513.2000000,1500.9000000,1511.9000000,257671
20190920,000000,1512.0000000,1524.5000000,1505.9000000,1524.4000000,236114
20190922,000000,1521.5000000,1527.0000000,1517.9000000,1522.7000000,54148
20190923,000000,1522.7000000,1534.4000000,1518.9000000,1527.6000000,312146
20190924,000000,1527.6000000,1543.3000000,1522.8000000,1536.4000000,393958
20190925,000000,1536.4000000,1540.3000000,1507.4000000,1516.6000000,415679
20190926,000000,1516.6000000,1519.5000000,1507.1000000,1513.8000000,332605
20190927,000000,1513.7000000,1514.0000000,1493.3000000,1503.3000000,363284
20190929,000000,1501.7000000,1507.2000000,1497.5000000,1500.1000000,37693
20190930,000000,1500.1000000,1500.9000000,1468.6000000,1472.2000000,407880
20191001,000000,1472.3000000,1493.5000000,1465.0000000,1482.3000000,384860
20191002,000000,1482.3000000,1511.3000000,1480.5000000,1504.5000000,373742
20191003,000000,1504.5000000,1525.7000000,1501.7000000,1513.7000000,322710
20191004,000000,1513.7000000,1522.2000000,1501.4000000,1510.3000000,297174
20191006,000000,1518.6000000,1518.8000000,1511.0000000,1511.3000000,23168
20191007,000000,1511.3000000,1513.4000000,1492.1000000,1496.5000000,249841
20191008,000000,1496.5000000,1515.3000000,1493.9000000,1511.4000000,325886
20191009,000000,1511.5000000,1522.3000000,1505.1000000,1513.5000000,319719
20191010,000000,1513.5000000,1516.6000000,1495.3000000,1499.8000000,335126
20191011,000000,1499.8000000,1508.0000000,1478.0000000,1493.5000000,386903
20191013,000000,1492.0000000,1493.4000000,1487.1000000,1491.1000000,34991
20191014,000000,1491.0000000,1501.5000000,1489.9000000,1497.8000000,208204
20191015,000000,1497.8000000,1503.0000000,1480.8000000,1487.9000000,283407
20191016,000000,1487.9000000,1496.8000000,1480.6000000,1491.3000000,326195
20191017,000000,1491.2000000,1501.1000000,1487.0000000,1495.1000000,280347
